1.650000000000000133e+00 1.659999999999999920e+00 1.670000000000000151e+00 1.679999999999999938e+00 1.689999999999999947e+00 1.699999999999999956e+00 1.709999999999999964e+00 1.719999999999999973e+00 1.729999999999999982e+00 1.739999999999999991e+00 1.750000000000000000e+00 1.760000000000000009e+00 1.770000000000000018e+00 1.779999999999999805e+00 1.790000000000000036e+00 1.799999999999999822e+00 1.810000000000000053e+00 1.819999999999999840e+00 1.830000000000000071e+00 2.750000000000000000e+00 2.759999999999999787e+00 2.770000000000000018e+00 2.780000000000000249e+00 2.790000000000000036e+00 2.799999999999999822e+00 2.810000000000000053e+00 2.820000000000000284e+00 2.830000000000000071e+00 2.839999999999999858e+00 2.849999999999999645e+00 2.860000000000000320e+00 2.870000000000000107e+00 2.879999999999999893e+00 2.889999999999999680e+00 2.900000000000000355e+00 2.910000000000000142e+00 2.919999999999999929e+00 2.929999999999999716e+00 2.939999999999999947e+00 2.950000000000000178e+00 2.959999999999999964e+00 2.969999999999999751e+00 2.979999999999999982e+00 2.990000000000000213e+00 3.000000000000000000e+00 3.009999999999999787e+00 3.020000000000000018e+00 3.029999999999999805e+00 3.040000000000000036e+00 3.049999999999999822e+00
8.247121930380614252e-01 8.866730046173885160e-01 7.637918575273807686e-01 6.264953368851979842e-01 6.983837446447938024e-01 3.366718735825069420e-01 7.111431767783060742e-02 -7.494248482964627200e-02 3.084291351468304576e-02 1.044381242557455014e-01 8.778174690063500485e-02 1.932163310116010724e-01 3.812873946223658272e-01 6.870808947840458814e-01 7.702147649880271008e-01 9.087459542645643928e-01 8.725658278237091725e-01 8.335387035278052359e-01 7.418276086254358415e-01 8.773670135389335378e-01 7.837163900319126242e-01 7.988228587464851760e-01 8.977135796018567149e-01 1.023080620239576799e+00 5.775942441790191673e-01 7.901940594388170425e-01 6.988760584431752410e-01 8.034090434373346579e-01 4.337578224905482838e-01 7.605640804626623286e-02 9.937427684785027360e-02 5.441649284480098991e-02 -1.009441830328248191e-01 -3.539508073671882027e-02 8.063634039906508733e-03 1.356882802990682091e-01 3.932962849094367996e-02 -2.067089825883471343e-01 4.086834693878735880e-01 7.478144064310390249e-01 6.185055441134652554e-01 8.867497261250667506e-01 6.647505416309875681e-01 8.203752346238175619e-01 7.379182878069039386e-01 9.110442494919128720e-01 6.986607500575519047e-01 7.371231122761454646e-01 7.330300116600587668e-01 8.355869203265968714e-01
6.177500694188898384e-02 6.142038354100431974e-02 6.126007415665970374e-02 6.131849787339636870e-02 6.144915248738040681e-02 6.137883725868989448e-02 6.146875418476665381e-02 6.143448778318012088e-02 6.157145857287635998e-02 6.155804400743591920e-02 6.134168722862896189e-02 6.146087883668967244e-02 6.123175742477135475e-02 6.159577232271572916e-02 6.154136508932505495e-02 6.148700760717158709e-02 6.129873299934975733e-02 6.123242315953109083e-02 6.159075617157906690e-02 7.268310539932570924e-02 7.219655305144927204e-02 7.258018615589408029e-02 7.224859144799554433e-02 7.190576568038657690e-02 7.251974711802104678e-02 7.235006723518774829e-02 7.218857159535926882e-02 7.220655217526186775e-02 7.270434865701551341e-02 7.190635684442522879e-02 7.216094497967030785e-02 7.248951743201363651e-02 7.232141528499956562e-02 7.219304939673951149e-02 7.221309229089226123e-02 7.246606941346570019e-02 7.238786134263232308e-02 7.260306470552610469e-02 7.217388497119354984e-02 7.233620963937756332e-02 7.183854916323828554e-02 7.235742228921361596e-02 7.200411088031606621e-02 7.262341813651518319e-02 7.255762611125185502e-02 7.237655099027025252e-02 7.233736320191566649e-02 7.221671924554742827e-02 7.267222955726758415e-02 7.208739929034520266e-02
